<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
MOEX,60,20210804,110000,174.8600000
MOEX,60,20210804,120000,174.9800000
MOEX,60,20210804,130000,175.2700000
MOEX,60,20210804,140000,175.0600000
MOEX,60,20210804,150000,174.1500000
MOEX,60,20210804,160000,174.5600000
MOEX,60,20210804,170000,174.2600000
MOEX,60,20210804,180000,174.8000000
MOEX,60,20210804,190000,174.3300000
MOEX,60,20210804,200000,174.3700000
MOEX,60,20210804,210000,174.3800000
MOEX,60,20210804,220000,174.4000000
MOEX,60,20210804,230000,174.2600000
MOEX,60,20210805,000000,174.3500000
MOEX,60,20210805,110000,174.8600000
MOEX,60,20210805,120000,175.3500000
MOEX,60,20210805,130000,175.0700000
MOEX,60,20210805,140000,174.7300000
MOEX,60,20210805,150000,175.3900000
MOEX,60,20210805,160000,175.7800000
MOEX,60,20210805,170000,176.1100000
MOEX,60,20210805,180000,175.8300000
MOEX,60,20210805,190000,176.0000000
MOEX,60,20210805,200000,175.8200000
MOEX,60,20210805,210000,175.8000000
MOEX,60,20210805,220000,175.9000000
MOEX,60,20210805,230000,175.9800000
MOEX,60,20210806,000000,176.0000000
MOEX,60,20210806,110000,175.5800000
MOEX,60,20210806,120000,175.3400000
MOEX,60,20210806,130000,175.0600000
MOEX,60,20210806,140000,175.0000000
MOEX,60,20210806,150000,175.0500000
MOEX,60,20210806,160000,174.5000000
MOEX,60,20210806,170000,174.6400000
MOEX,60,20210806,180000,174.4900000
MOEX,60,20210806,190000,174.5000000
MOEX,60,20210806,200000,174.5900000
MOEX,60,20210806,210000,174.7200000
MOEX,60,20210806,220000,174.6000000
MOEX,60,20210806,230000,174.5700000
MOEX,60,20210807,000000,174.5000000
MOEX,60,20210809,110000,174.7200000
MOEX,60,20210809,120000,175.1500000
MOEX,60,20210809,130000,175.4200000
MOEX,60,20210809,140000,175.8700000
MOEX,60,20210809,150000,175.6800000
MOEX,60,20210809,160000,175.3200000
MOEX,60,20210809,170000,175.5500000
MOEX,60,20210809,180000,175.6300000
MOEX,60,20210809,190000,175.6000000
MOEX,60,20210809,200000,175.4000000
MOEX,60,20210809,210000,174.1700000
MOEX,60,20210809,220000,174.8900000
MOEX,60,20210809,230000,174.8000000
MOEX,60,20210810,000000,174.9300000
MOEX,60,20210810,110000,175.9600000
MOEX,60,20210810,120000,175.8700000
MOEX,60,20210810,130000,175.4800000
MOEX,60,20210810,140000,175.2300000
MOEX,60,20210810,150000,175.1700000
MOEX,60,20210810,160000,175.0100000
MOEX,60,20210810,170000,175.8400000
MOEX,60,20210810,180000,175.7800000
MOEX,60,20210810,190000,175.9500000
MOEX,60,20210810,200000,175.6400000
MOEX,60,20210810,210000,175.7000000
MOEX,60,20210810,220000,175.5800000
MOEX,60,20210810,230000,175.6500000
MOEX,60,20210811,000000,175.7900000
MOEX,60,20210811,110000,175.4900000
MOEX,60,20210811,120000,175.4500000
MOEX,60,20210811,130000,175.9000000
MOEX,60,20210811,140000,175.7900000
MOEX,60,20210811,150000,175.7200000
MOEX,60,20210811,160000,175.8000000
MOEX,60,20210811,170000,175.8500000
MOEX,60,20210811,180000,175.9300000
MOEX,60,20210811,190000,175.7400000
MOEX,60,20210811,200000,176.2100000
MOEX,60,20210811,210000,176.0500000
MOEX,60,20210811,220000,176.1100000
MOEX,60,20210811,230000,176.1400000
MOEX,60,20210812,000000,176.0300000
MOEX,60,20210812,110000,177.3600000
MOEX,60,20210812,120000,177.7900000
MOEX,60,20210812,130000,177.0700000
MOEX,60,20210812,140000,177.0600000
MOEX,60,20210812,150000,177.1000000
MOEX,60,20210812,160000,177.2900000
MOEX,60,20210812,170000,177.0200000
MOEX,60,20210812,180000,176.8400000
MOEX,60,20210812,190000,176.6700000
MOEX,60,20210812,200000,177.1700000
MOEX,60,20210812,210000,177.2800000
MOEX,60,20210812,220000,177.1400000
MOEX,60,20210812,230000,177.3300000
MOEX,60,20210813,000000,177.4800000
MOEX,60,20210813,110000,177.1800000
MOEX,60,20210813,120000,176.9200000
MOEX,60,20210813,130000,176.7100000
MOEX,60,20210813,140000,175.4800000
MOEX,60,20210813,150000,174.8900000
MOEX,60,20210813,160000,175.3200000
MOEX,60,20210813,170000,175.0900000
MOEX,60,20210813,180000,175.0800000
MOEX,60,20210813,190000,174.7800000
MOEX,60,20210813,200000,175.0000000
MOEX,60,20210813,210000,174.9100000
MOEX,60,20210813,220000,174.7200000
MOEX,60,20210813,230000,174.7000000
MOEX,60,20210814,000000,174.7400000
MOEX,60,20210816,110000,175.1500000
MOEX,60,20210816,120000,175.1200000
MOEX,60,20210816,130000,174.6900000
MOEX,60,20210816,140000,174.3500000
MOEX,60,20210816,150000,173.9400000
MOEX,60,20210816,160000,173.3900000
MOEX,60,20210816,170000,174.5500000
MOEX,60,20210816,180000,175.2900000
MOEX,60,20210816,190000,175.5000000
MOEX,60,20210816,200000,175.1500000
MOEX,60,20210816,210000,175.0400000
MOEX,60,20210816,220000,175.0900000
MOEX,60,20210816,230000,175.0300000
MOEX,60,20210817,000000,174.7100000
MOEX,60,20210817,110000,175.8800000
MOEX,60,20210817,120000,176.0400000
MOEX,60,20210817,130000,176.1900000
MOEX,60,20210817,140000,175.8400000
MOEX,60,20210817,150000,176.6700000
MOEX,60,20210817,160000,176.8900000
MOEX,60,20210817,170000,178.1500000
MOEX,60,20210817,180000,180.5700000
MOEX,60,20210817,190000,180.8000000
MOEX,60,20210817,200000,179.3400000
MOEX,60,20210817,210000,179.2900000
MOEX,60,20210817,220000,179.7000000
MOEX,60,20210817,230000,180.4400000
MOEX,60,20210818,000000,180.4500000
MOEX,60,20210818,110000,181.9900000
MOEX,60,20210818,120000,181.8800000
MOEX,60,20210818,130000,182.9100000
MOEX,60,20210818,140000,184.3100000
MOEX,60,20210818,150000,184.3500000
MOEX,60,20210818,160000,184.7200000
MOEX,60,20210818,170000,184.4100000
MOEX,60,20210818,180000,183.9500000
MOEX,60,20210818,190000,184.0200000
MOEX,60,20210818,200000,184.3900000
MOEX,60,20210818,210000,184.1600000
MOEX,60,20210818,220000,184.2400000
MOEX,60,20210818,230000,183.8200000
MOEX,60,20210819,000000,182.9500000
MOEX,60,20210819,110000,183.0000000
MOEX,60,20210819,120000,183.8400000
MOEX,60,20210819,130000,181.8700000
MOEX,60,20210819,140000,181.8500000
MOEX,60,20210819,150000,182.7000000
MOEX,60,20210819,160000,182.6300000
MOEX,60,20210819,170000,182.7400000
MOEX,60,20210819,180000,180.5600000
MOEX,60,20210819,190000,180.7100000
MOEX,60,20210819,200000,181.5300000
MOEX,60,20210819,210000,180.9300000
MOEX,60,20210819,220000,180.9300000
MOEX,60,20210819,230000,180.8200000
MOEX,60,20210820,000000,180.7100000
MOEX,60,20210820,110000,181.8500000
MOEX,60,20210820,120000,180.9900000
MOEX,60,20210820,130000,179.1500000
MOEX,60,20210820,140000,179.6300000
MOEX,60,20210820,150000,179.4800000
MOEX,60,20210820,160000,179.1300000
MOEX,60,20210820,170000,180.0100000
MOEX,60,20210820,180000,179.7900000
MOEX,60,20210820,190000,180.9900000
MOEX,60,20210820,200000,181.1400000
MOEX,60,20210820,210000,181.1100000
MOEX,60,20210820,220000,180.7000000
MOEX,60,20210820,230000,181.2900000
MOEX,60,20210821,000000,181.1000000
MOEX,60,20210823,110000,182.1000000
MOEX,60,20210823,120000,181.4900000
MOEX,60,20210823,130000,182.2500000
MOEX,60,20210823,140000,182.8900000
MOEX,60,20210823,150000,182.4900000
MOEX,60,20210823,160000,182.3000000
MOEX,60,20210823,170000,182.3400000
MOEX,60,20210823,180000,181.4500000
MOEX,60,20210823,190000,181.1000000
MOEX,60,20210823,200000,180.6800000
MOEX,60,20210823,210000,180.8400000
MOEX,60,20210823,220000,181.1000000
MOEX,60,20210823,230000,180.9900000
MOEX,60,20210824,000000,180.8800000
MOEX,60,20210824,110000,180.6600000
MOEX,60,20210824,120000,179.9300000
MOEX,60,20210824,130000,180.2400000
MOEX,60,20210824,140000,180.5600000
MOEX,60,20210824,150000,180.5300000
MOEX,60,20210824,160000,180.0300000
MOEX,60,20210824,170000,179.5500000
MOEX,60,20210824,180000,179.4500000
MOEX,60,20210824,190000,179.6100000
MOEX,60,20210824,200000,179.5500000
MOEX,60,20210824,210000,179.6600000
MOEX,60,20210824,220000,179.9000000
MOEX,60,20210824,230000,179.9900000
MOEX,60,20210825,000000,179.7900000
MOEX,60,20210825,110000,180.9600000
MOEX,60,20210825,120000,181.6200000
MOEX,60,20210825,130000,181.1600000
MOEX,60,20210825,140000,181.6900000
MOEX,60,20210825,150000,180.2500000
MOEX,60,20210825,160000,180.1000000
MOEX,60,20210825,170000,179.9200000
MOEX,60,20210825,180000,180.3000000
MOEX,60,20210825,190000,179.6500000
MOEX,60,20210825,200000,180.0700000
MOEX,60,20210825,210000,180.0900000
MOEX,60,20210825,220000,180.1200000
MOEX,60,20210825,230000,179.9000000
MOEX,60,20210826,000000,179.7300000
MOEX,60,20210826,110000,179.4700000
MOEX,60,20210826,120000,178.7900000
MOEX,60,20210826,130000,178.9300000
MOEX,60,20210826,140000,179.2400000
MOEX,60,20210826,150000,179.8800000
MOEX,60,20210826,160000,179.8100000
MOEX,60,20210826,170000,179.4600000
MOEX,60,20210826,180000,179.2900000
MOEX,60,20210826,190000,179.3600000
MOEX,60,20210826,200000,179.5600000
MOEX,60,20210826,210000,179.7600000
MOEX,60,20210826,220000,179.9900000
MOEX,60,20210826,230000,180.0700000
MOEX,60,20210827,000000,179.8300000
MOEX,60,20210827,110000,181.5200000
MOEX,60,20210827,120000,181.6500000
MOEX,60,20210827,130000,181.8800000
MOEX,60,20210827,140000,181.8900000
MOEX,60,20210827,150000,181.9000000
MOEX,60,20210827,160000,181.9900000
MOEX,60,20210827,170000,181.8700000
MOEX,60,20210827,180000,181.7900000
MOEX,60,20210827,190000,182.0200000
MOEX,60,20210827,200000,181.9100000
MOEX,60,20210827,210000,182.0000000
MOEX,60,20210827,220000,181.8300000
MOEX,60,20210827,230000,181.8000000
MOEX,60,20210828,000000,181.8300000
MOEX,60,20210830,110000,184.4300000
MOEX,60,20210830,120000,183.2100000
MOEX,60,20210830,130000,183.9800000
MOEX,60,20210830,140000,184.0400000
MOEX,60,20210830,150000,182.8600000
MOEX,60,20210830,160000,183.0600000
MOEX,60,20210830,170000,183.2400000
MOEX,60,20210830,180000,182.9900000
MOEX,60,20210830,190000,182.8700000
MOEX,60,20210830,200000,182.6400000
MOEX,60,20210830,210000,182.5500000
MOEX,60,20210830,220000,182.7500000
MOEX,60,20210830,230000,182.5400000
MOEX,60,20210831,000000,182.5200000
MOEX,60,20210831,110000,184.2200000
MOEX,60,20210831,120000,185.0300000
MOEX,60,20210831,130000,185.0000000
MOEX,60,20210831,140000,184.6500000
MOEX,60,20210831,150000,184.4600000
MOEX,60,20210831,160000,184.2700000
MOEX,60,20210831,170000,185.4800000
MOEX,60,20210831,180000,184.0300000
MOEX,60,20210831,190000,183.2900000
MOEX,60,20210831,200000,183.9000000
MOEX,60,20210831,210000,183.8100000
MOEX,60,20210831,220000,184.1100000
MOEX,60,20210831,230000,183.5000000
MOEX,60,20210901,000000,183.7300000
MOEX,60,20210901,110000,184.8200000
MOEX,60,20210901,120000,185.3900000
MOEX,60,20210901,130000,185.0000000
MOEX,60,20210901,140000,184.2800000
MOEX,60,20210901,150000,184.9900000
MOEX,60,20210901,160000,185.0200000
MOEX,60,20210901,170000,184.2200000
MOEX,60,20210901,180000,185.3800000
MOEX,60,20210901,190000,187.0000000
MOEX,60,20210901,200000,186.6200000
MOEX,60,20210901,210000,186.2900000
MOEX,60,20210901,220000,186.1100000
MOEX,60,20210901,230000,186.2200000
MOEX,60,20210902,000000,186.6200000
MOEX,60,20210902,110000,189.2700000
MOEX,60,20210902,120000,189.4800000
MOEX,60,20210902,130000,189.2000000
MOEX,60,20210902,140000,189.5200000
MOEX,60,20210902,150000,188.9500000
MOEX,60,20210902,160000,189.7800000
MOEX,60,20210902,170000,189.5000000
MOEX,60,20210902,180000,188.8100000
MOEX,60,20210902,190000,191.5000000
MOEX,60,20210902,200000,191.0200000
MOEX,60,20210902,210000,191.2100000
MOEX,60,20210902,220000,190.8200000
MOEX,60,20210902,230000,190.6900000
MOEX,60,20210903,000000,191.0200000
MOEX,60,20210903,110000,188.7500000
MOEX,60,20210903,120000,188.3700000
MOEX,60,20210903,130000,188.9700000
MOEX,60,20210903,140000,188.5900000
MOEX,60,20210903,150000,187.1800000
MOEX,60,20210903,160000,187.8100000
MOEX,60,20210903,170000,186.7200000
MOEX,60,20210903,180000,186.5900000
MOEX,60,20210903,190000,186.0000000
MOEX,60,20210903,200000,185.9700000
MOEX,60,20210903,210000,186.1900000
MOEX,60,20210903,220000,186.1700000
MOEX,60,20210903,230000,186.2400000
MOEX,60,20210904,000000,186.3900000
MOEX,60,20210906,110000,187.7800000
MOEX,60,20210906,120000,187.7500000
MOEX,60,20210906,130000,187.3700000
MOEX,60,20210906,140000,186.6500000
MOEX,60,20210906,150000,185.8600000
MOEX,60,20210906,160000,184.9100000
MOEX,60,20210906,170000,185.4700000
MOEX,60,20210906,180000,185.8200000
MOEX,60,20210906,190000,186.0500000
MOEX,60,20210906,200000,186.1300000
MOEX,60,20210906,210000,185.7600000
MOEX,60,20210906,220000,185.6100000
MOEX,60,20210906,230000,185.5700000
MOEX,60,20210907,000000,185.5600000
MOEX,60,20210907,110000,185.1100000
MOEX,60,20210907,120000,185.8600000
MOEX,60,20210907,130000,186.5800000
MOEX,60,20210907,140000,186.0900000
MOEX,60,20210907,150000,186.2300000
MOEX,60,20210907,160000,186.3400000
MOEX,60,20210907,170000,185.9100000
MOEX,60,20210907,180000,186.6700000
MOEX,60,20210907,190000,186.8800000
MOEX,60,20210907,200000,186.9000000
MOEX,60,20210907,210000,187.1600000
MOEX,60,20210907,220000,187.0300000
MOEX,60,20210907,230000,187.0700000
MOEX,60,20210908,000000,186.9000000
MOEX,60,20210908,110000,185.8000000
MOEX,60,20210908,120000,186.1100000
MOEX,60,20210908,130000,185.7500000
MOEX,60,20210908,140000,185.9100000
MOEX,60,20210908,150000,185.2800000
MOEX,60,20210908,160000,185.2800000
MOEX,60,20210908,170000,185.0200000
MOEX,60,20210908,180000,182.4600000
MOEX,60,20210908,190000,182.8800000
MOEX,60,20210908,200000,183.2400000
MOEX,60,20210908,210000,183.3800000
MOEX,60,20210908,220000,183.2800000
MOEX,60,20210908,230000,183.0100000
MOEX,60,20210909,000000,182.4900000
MOEX,60,20210909,110000,181.5900000
MOEX,60,20210909,120000,182.1200000
MOEX,60,20210909,130000,182.7300000
MOEX,60,20210909,140000,182.9000000
MOEX,60,20210909,150000,184.1200000
MOEX,60,20210909,160000,183.6800000
MOEX,60,20210909,170000,183.4000000
MOEX,60,20210909,180000,182.8900000
MOEX,60,20210909,190000,183.1800000
MOEX,60,20210909,200000,183.3300000
MOEX,60,20210909,210000,183.0100000
MOEX,60,20210909,220000,182.2600000
MOEX,60,20210909,230000,182.4000000
MOEX,60,20210910,000000,182.2900000
MOEX,60,20210910,110000,182.9200000
MOEX,60,20210910,120000,184.4500000
MOEX,60,20210910,130000,186.3900000
MOEX,60,20210910,140000,186.4000000
MOEX,60,20210910,150000,186.0900000
MOEX,60,20210910,160000,186.2300000
MOEX,60,20210910,170000,185.5000000
MOEX,60,20210910,180000,185.3800000
MOEX,60,20210910,190000,184.9000000
MOEX,60,20210910,200000,185.7900000
MOEX,60,20210910,210000,185.8700000
MOEX,60,20210910,220000,186.1000000
MOEX,60,20210910,230000,185.9100000
MOEX,60,20210911,000000,186.0900000
MOEX,60,20210913,110000,183.8700000
MOEX,60,20210913,120000,184.5700000
MOEX,60,20210913,130000,184.1800000
MOEX,60,20210913,140000,184.1500000
MOEX,60,20210913,150000,183.5900000
MOEX,60,20210913,160000,183.7000000
MOEX,60,20210913,170000,183.5200000
MOEX,60,20210913,180000,184.0800000
MOEX,60,20210913,190000,183.7800000
MOEX,60,20210913,200000,184.2400000
MOEX,60,20210913,210000,184.4000000
MOEX,60,20210913,220000,184.3100000
MOEX,60,20210913,230000,184.3200000
MOEX,60,20210914,000000,184.5000000
MOEX,60,20210914,110000,183.4400000
MOEX,60,20210914,120000,183.5000000
MOEX,60,20210914,130000,182.5300000
MOEX,60,20210914,140000,182.6900000
MOEX,60,20210914,150000,181.6500000
MOEX,60,20210914,160000,182.1300000
MOEX,60,20210914,170000,181.4100000
MOEX,60,20210914,180000,180.9000000
MOEX,60,20210914,190000,181.3800000
MOEX,60,20210914,200000,181.4000000
MOEX,60,20210914,210000,181.4900000
MOEX,60,20210914,220000,181.3700000
MOEX,60,20210914,230000,181.1600000
MOEX,60,20210915,000000,181.2300000
MOEX,60,20210915,110000,182.2600000
MOEX,60,20210915,120000,182.1500000
MOEX,60,20210915,130000,181.7000000
MOEX,60,20210915,140000,182.5200000
MOEX,60,20210915,150000,182.2000000
MOEX,60,20210915,160000,181.8400000
MOEX,60,20210915,170000,183.5800000
MOEX,60,20210915,180000,184.5400000
MOEX,60,20210915,190000,185.4100000
MOEX,60,20210915,200000,184.6300000
MOEX,60,20210915,210000,184.7500000
MOEX,60,20210915,220000,184.8100000
MOEX,60,20210915,230000,184.7000000
MOEX,60,20210916,000000,184.7700000
MOEX,60,20210916,110000,183.6000000
MOEX,60,20210916,120000,182.5200000
MOEX,60,20210916,130000,182.2400000
MOEX,60,20210916,140000,182.1200000
MOEX,60,20210916,150000,181.6300000
MOEX,60,20210916,160000,182.6000000
MOEX,60,20210916,170000,179.6400000
MOEX,60,20210916,180000,179.5300000
MOEX,60,20210916,190000,179.6500000
MOEX,60,20210916,200000,179.9300000
MOEX,60,20210916,210000,180.4400000
MOEX,60,20210916,220000,180.3000000
MOEX,60,20210916,230000,180.4100000
MOEX,60,20210917,000000,180.3000000
MOEX,60,20210917,110000,181.7800000
MOEX,60,20210917,120000,181.7700000
MOEX,60,20210917,130000,181.7400000
MOEX,60,20210917,140000,182.7900000
MOEX,60,20210917,150000,182.5100000
MOEX,60,20210917,160000,182.8200000
MOEX,60,20210917,170000,183.0200000
MOEX,60,20210917,180000,182.4700000
MOEX,60,20210917,190000,182.7800000
MOEX,60,20210917,200000,182.2500000
MOEX,60,20210917,210000,182.1800000
MOEX,60,20210917,220000,182.2100000
MOEX,60,20210917,230000,182.0200000
MOEX,60,20210918,000000,182.0800000
MOEX,60,20210920,110000,180.6400000
MOEX,60,20210920,120000,180.8000000
MOEX,60,20210920,130000,181.1900000
MOEX,60,20210920,140000,181.2300000
MOEX,60,20210920,150000,181.2800000
MOEX,60,20210920,160000,180.3600000
MOEX,60,20210920,170000,182.6100000
MOEX,60,20210920,180000,181.9000000
MOEX,60,20210920,190000,181.5100000
MOEX,60,20210920,200000,181.3100000
MOEX,60,20210920,210000,181.3000000
MOEX,60,20210920,220000,180.8200000
MOEX,60,20210920,230000,181.1000000
MOEX,60,20210921,000000,180.7700000
MOEX,60,20210921,110000,181.1200000
MOEX,60,20210921,120000,181.0500000
MOEX,60,20210921,130000,181.7900000
MOEX,60,20210921,140000,181.4100000
MOEX,60,20210921,150000,181.3500000
MOEX,60,20210921,160000,181.8000000
MOEX,60,20210921,170000,181.9100000
MOEX,60,20210921,180000,181.6000000
MOEX,60,20210921,190000,182.4300000
MOEX,60,20210921,200000,182.1600000
MOEX,60,20210921,210000,181.6500000
MOEX,60,20210921,220000,181.9800000
MOEX,60,20210921,230000,181.1900000
MOEX,60,20210922,000000,181.6800000
MOEX,60,20210922,110000,181.4900000
MOEX,60,20210922,120000,181.2800000
MOEX,60,20210922,130000,181.0600000
MOEX,60,20210922,140000,180.2500000
MOEX,60,20210922,150000,179.0100000
MOEX,60,20210922,160000,178.2400000
MOEX,60,20210922,170000,178.5200000
MOEX,60,20210922,180000,178.7700000
MOEX,60,20210922,190000,178.7300000
MOEX,60,20210922,200000,178.9300000
MOEX,60,20210922,210000,179.0300000
MOEX,60,20210922,220000,179.3700000
MOEX,60,20210922,230000,179.5800000
MOEX,60,20210923,000000,179.3100000
MOEX,60,20210923,110000,180.2700000
MOEX,60,20210923,120000,179.9600000
MOEX,60,20210923,130000,179.1900000
MOEX,60,20210923,140000,178.6800000
MOEX,60,20210923,150000,179.5000000
MOEX,60,20210923,160000,179.4700000
MOEX,60,20210923,170000,179.3400000
MOEX,60,20210923,180000,179.2900000
MOEX,60,20210923,190000,179.4000000
MOEX,60,20210923,200000,179.4900000
MOEX,60,20210923,210000,179.7900000
MOEX,60,20210923,220000,179.6500000
MOEX,60,20210923,230000,179.6900000
MOEX,60,20210924,000000,179.8000000
MOEX,60,20210924,110000,179.5000000
MOEX,60,20210924,120000,179.5000000
MOEX,60,20210924,130000,179.3000000
MOEX,60,20210924,140000,178.7800000
MOEX,60,20210924,150000,179.1200000
MOEX,60,20210924,160000,179.1800000
MOEX,60,20210924,170000,179.7500000
MOEX,60,20210924,180000,179.7700000
MOEX,60,20210924,190000,179.0600000
MOEX,60,20210924,200000,179.0300000
MOEX,60,20210924,210000,179.3100000
MOEX,60,20210924,220000,179.3000000
MOEX,60,20210924,230000,179.2500000
MOEX,60,20210925,000000,179.3700000
MOEX,60,20210927,110000,178.5100000
MOEX,60,20210927,120000,177.8300000
MOEX,60,20210927,130000,178.2900000
MOEX,60,20210927,140000,178.2600000
MOEX,60,20210927,150000,178.7200000
MOEX,60,20210927,160000,178.3500000
MOEX,60,20210927,170000,177.9900000
MOEX,60,20210927,180000,177.0000000
MOEX,60,20210927,190000,177.2600000
MOEX,60,20210927,200000,177.5100000
MOEX,60,20210927,210000,177.5000000
MOEX,60,20210927,220000,177.6200000
MOEX,60,20210927,230000,177.6800000
MOEX,60,20210928,000000,177.7700000
MOEX,60,20210928,110000,174.1100000
MOEX,60,20210928,120000,174.5800000
MOEX,60,20210928,130000,174.1800000
MOEX,60,20210928,140000,174.6900000
MOEX,60,20210928,150000,174.4600000
MOEX,60,20210928,160000,173.9000000
MOEX,60,20210928,170000,173.8800000
MOEX,60,20210928,180000,173.5100000
MOEX,60,20210928,190000,173.1400000
MOEX,60,20210928,200000,173.4400000
MOEX,60,20210928,210000,173.7800000
MOEX,60,20210928,220000,173.8300000
MOEX,60,20210928,230000,174.0500000
MOEX,60,20210929,000000,173.5000000
MOEX,60,20210929,110000,171.1800000
MOEX,60,20210929,120000,171.3300000
MOEX,60,20210929,130000,171.8400000
MOEX,60,20210929,140000,172.5000000
MOEX,60,20210929,150000,172.3800000
MOEX,60,20210929,160000,173.1500000
MOEX,60,20210929,170000,171.8300000
MOEX,60,20210929,180000,172.9000000
MOEX,60,20210929,190000,172.0000000
MOEX,60,20210929,200000,172.4000000
MOEX,60,20210929,210000,172.4600000
MOEX,60,20210929,220000,172.7000000
MOEX,60,20210929,230000,172.6000000
MOEX,60,20210930,000000,172.8200000
MOEX,60,20210930,110000,172.9600000
MOEX,60,20210930,120000,173.5100000
MOEX,60,20210930,130000,173.5100000
MOEX,60,20210930,140000,173.8700000
MOEX,60,20210930,150000,173.0900000
MOEX,60,20210930,160000,173.4100000
MOEX,60,20210930,170000,174.4800000
MOEX,60,20210930,180000,174.0300000
MOEX,60,20210930,190000,173.9300000
MOEX,60,20210930,200000,173.8700000
MOEX,60,20210930,210000,174.0000000
MOEX,60,20210930,220000,174.2700000
MOEX,60,20210930,230000,174.1300000
MOEX,60,20211001,000000,173.7600000
MOEX,60,20211001,110000,170.7400000
MOEX,60,20211001,120000,170.7800000
MOEX,60,20211001,130000,171.1700000
MOEX,60,20211001,140000,170.3600000
MOEX,60,20211001,150000,170.2100000
MOEX,60,20211001,160000,170.3900000
MOEX,60,20211001,170000,170.2400000
MOEX,60,20211001,180000,169.9900000
MOEX,60,20211001,190000,170.0100000
MOEX,60,20211001,200000,170.3900000
MOEX,60,20211001,210000,170.7300000
MOEX,60,20211001,220000,170.8200000
MOEX,60,20211001,230000,170.7500000
MOEX,60,20211002,000000,170.9600000
MOEX,60,20211004,110000,170.5700000
MOEX,60,20211004,120000,170.7500000
MOEX,60,20211004,130000,171.0900000
MOEX,60,20211004,140000,170.6200000
MOEX,60,20211004,150000,170.2800000
MOEX,60,20211004,160000,169.4600000
MOEX,60,20211004,170000,168.7600000
MOEX,60,20211004,180000,167.9200000
MOEX,60,20211004,190000,168.3900000
MOEX,60,20211004,200000,168.5400000
MOEX,60,20211004,210000,168.3100000
MOEX,60,20211004,220000,168.5100000
MOEX,60,20211004,230000,167.8400000
MOEX,60,20211005,000000,167.7300000
MOEX,60,20211005,110000,169.0500000
MOEX,60,20211005,120000,169.8800000
MOEX,60,20211005,130000,170.6100000
MOEX,60,20211005,140000,170.5800000
MOEX,60,20211005,150000,172.2500000
MOEX,60,20211005,160000,172.3000000
MOEX,60,20211005,170000,172.0800000
MOEX,60,20211005,180000,172.0900000
MOEX,60,20211005,190000,172.8900000
MOEX,60,20211005,200000,173.2300000
MOEX,60,20211005,210000,173.3700000
MOEX,60,20211005,220000,173.3000000
MOEX,60,20211005,230000,173.4600000
MOEX,60,20211006,000000,174.0000000
MOEX,60,20211006,110000,174.0000000
MOEX,60,20211006,120000,173.1600000
MOEX,60,20211006,130000,172.7900000
MOEX,60,20211006,140000,173.8300000
MOEX,60,20211006,150000,173.5200000
MOEX,60,20211006,160000,174.7100000
MOEX,60,20211006,170000,174.2500000
MOEX,60,20211006,180000,174.4200000
MOEX,60,20211006,190000,173.6900000
MOEX,60,20211006,200000,173.5500000
MOEX,60,20211006,210000,173.4000000
MOEX,60,20211006,220000,173.4100000
MOEX,60,20211006,230000,174.0000000
MOEX,60,20211007,000000,173.7400000
MOEX,60,20211007,110000,174.5400000
MOEX,60,20211007,120000,175.1400000
MOEX,60,20211007,130000,175.7200000
MOEX,60,20211007,140000,177.3000000
MOEX,60,20211007,150000,177.7200000
MOEX,60,20211007,160000,176.7400000
MOEX,60,20211007,170000,176.8400000
MOEX,60,20211007,180000,177.1900000
MOEX,60,20211007,190000,177.1700000
MOEX,60,20211007,200000,176.9100000
MOEX,60,20211007,210000,176.9500000
MOEX,60,20211007,220000,176.8000000
MOEX,60,20211007,230000,176.9900000
MOEX,60,20211008,000000,177.0600000
MOEX,60,20211008,110000,176.1000000
MOEX,60,20211008,120000,175.8600000
MOEX,60,20211008,130000,175.7800000
MOEX,60,20211008,140000,176.0100000
MOEX,60,20211008,150000,175.8500000
MOEX,60,20211008,160000,175.0100000
MOEX,60,20211008,170000,174.2000000
MOEX,60,20211008,180000,174.7600000
MOEX,60,20211008,190000,174.6200000
MOEX,60,20211008,200000,174.8800000
MOEX,60,20211008,210000,174.8500000
MOEX,60,20211008,220000,175.3000000
MOEX,60,20211008,230000,175.3500000
MOEX,60,20211009,000000,174.9000000
MOEX,60,20211011,110000,174.7300000
MOEX,60,20211011,120000,175.7000000
MOEX,60,20211011,130000,176.5500000
MOEX,60,20211011,140000,177.3600000
MOEX,60,20211011,150000,176.7700000
MOEX,60,20211011,160000,176.5600000
MOEX,60,20211011,170000,176.4100000
MOEX,60,20211011,180000,177.5600000
MOEX,60,20211011,190000,176.6000000
MOEX,60,20211011,200000,176.3900000
MOEX,60,20211011,210000,176.6700000
MOEX,60,20211011,220000,176.5700000
MOEX,60,20211011,230000,176.4900000
MOEX,60,20211012,000000,176.5400000
MOEX,60,20211012,110000,176.5200000
MOEX,60,20211012,120000,178.5000000
MOEX,60,20211012,130000,179.5400000
MOEX,60,20211012,140000,179.8800000
MOEX,60,20211012,150000,180.3400000
MOEX,60,20211012,160000,181.2700000
MOEX,60,20211012,170000,182.2000000
MOEX,60,20211012,180000,183.1500000
MOEX,60,20211012,190000,183.5000000
MOEX,60,20211012,200000,182.8000000
MOEX,60,20211012,210000,182.2000000
MOEX,60,20211012,220000,182.2000000
